timestamp,humidity_abs,temp_ambient,nox_unit_1,nox_unit_2,nox_unit_3,nox_unit_4,nox_unit_5,nox_unit_6
2024-09-16 15:00:00,5.959,10.517,890.11,894.09,907.06,1232.51,,911.35
2024-09-16 16:00:00,4.979,9.699,933.66,968.3,868.48,1281.28,870.95,960.8
2024-09-16 17:00:00,6.369,11.208,919.58,913.21,765.93,1218.93,907.36,881.71
2024-09-16 18:00:00,4.739,10.05,904.64,865.78,833.06,1203.33,913.02,
2024-09-16 19:00:00,4.699,10.634,886.2,924.79,994.15,1259.21,,887.69
2024-09-16 20:00:00,4.856,10.028,822.58,874.98,893.0,1272.36,924.8,872.01
2024-09-16 21:00:00,4.114,11.326,882.95,1010.68,,1250.77,881.53,947.09
2024-09-16 22:00:00,4.571,10.907,908.41,897.53,908.9,1230.55,916.63,880.94
2024-09-16 23:00:00,5.249,13.68,853.25,931.15,874.42,1315.26,889.63,946.22
2024-09-17 00:00:00,6.878,13.896,794.48,843.69,941.63,1300.17,875.86,839.99
2024-09-17 01:00:00,6.238,14.052,870.88,813.4,850.52,1348.59,795.58,943.31
2024-09-17 02:00:00,6.151,14.025,898.07,845.03,838.77,1339.4,842.34,900.97
2024-09-17 03:00:00,7.754,12.39,810.02,829.07,799.01,1223.06,806.27,823.83
2024-09-17 04:00:00,8.19,14.637,847.94,854.58,787.62,1266.97,753.88,787.64
2024-09-17 05:00:00,8.059,14.507,841.22,856.88,776.32,1212.94,748.58,788.18
2024-09-17 06:00:00,6.399,15.821,912.24,839.46,806.19,1339.4,914.82,902.73
2024-09-17 07:00:00,6.631,16.235,943.47,899.06,830.01,1316.19,859.68,926.61
2024-09-17 08:00:00,8.344,15.716,908.57,868.12,,1375.63,864.71,780.97
2024-09-17 09:00:00,6.882,16.56,887.42,899.95,835.12,1327.98,859.02,904.69
2024-09-17 10:00:00,6.214,13.984,852.85,878.64,823.56,1292.05,914.52,894.15
2024-09-17 11:00:00,6.7,13.488,855.25,877.98,777.69,1268.12,810.42,907.04
2024-09-17 12:00:00,6.608,14.985,917.46,889.58,873.4,1319.54,887.45,900.1
2024-09-17 13:00:00,5.023,13.458,868.67,985.53,941.07,1342.56,848.7,931.65
2024-09-17 14:00:00,5.354,12.517,937.09,984.28,824.75,1219.25,905.52,902.13
2024-09-17 15:00:00,5.659,14.653,881.53,938.66,838.0,1352.02,975.17,910.08
2024-09-17 16:00:00,3.787,12.851,939.73,969.49,861.09,1242.14,924.87,928.88
2024-09-17 17:00:00,4.594,11.767,876.04,937.04,908.83,1266.19,921.35,886.34
2024-09-17 18:00:00,3.641,11.143,881.87,969.82,937.66,1238.91,925.27,924.82
2024-09-17 19:00:00,3.776,13.665,926.01,978.39,910.98,1284.79,955.81,917.61
2024-09-17 20:00:00,4.221,12.561,963.93,931.95,837.85,1250.68,921.27,907.83
2024-09-17 21:00:00,5.234,12.699,,999.34,,1298.45,984.57,926.89
2024-09-17 22:00:00,4.833,13.935,963.82,905.47,890.49,1298.69,924.9,883.9
2024-09-17 23:00:00,4.852,14.702,890.27,990.68,898.44,1341.82,879.96,915.01
2024-09-18 00:00:00,5.713,14.864,849.55,823.88,820.78,1341.58,864.53,849.23
2024-09-18 01:00:00,5.055,15.823,,924.7,839.0,1336.04,964.25,910.95
2024-09-18 02:00:00,6.596,15.827,890.3,872.86,780.56,1351.75,854.24,921.73
2024-09-18 03:00:00,7.398,16.407,853.28,871.64,881.1,1338.3,891.63,861.3
2024-09-18 04:00:00,6.611,15.223,868.67,869.53,894.8,1306.69,899.55,
2024-09-18 05:00:00,6.624,18.515,933.94,949.01,794.87,,862.06,887.96
2024-09-18 06:00:00,7.118,14.972,851.39,857.45,798.0,1356.79,823.56,849.53
2024-09-18 07:00:00,5.148,16.798,894.99,894.49,855.54,1398.88,932.96,906.81
2024-09-18 08:00:00,7.073,14.665,808.31,829.03,869.1,1256.32,806.1,871.37
2024-09-18 09:00:00,8.927,15.877,846.07,793.06,796.72,1316.25,840.83,801.95
2024-09-18 10:00:00,6.092,14.938,861.76,928.86,920.74,1359.25,853.85,891.2
2024-09-18 11:00:00,5.798,15.348,875.23,946.72,853.02,1293.04,882.05,870.82
2024-09-18 12:00:00,6.171,15.121,912.06,849.79,798.78,1319.94,889.07,909.68
2024-09-18 13:00:00,6.576,13.089,926.67,846.83,803.24,1260.47,870.7,917.44
2024-09-18 14:00:00,5.744,13.763,889.89,864.85,819.61,1309.85,845.64,874.37
2024-09-18 15:00:00,2.986,15.101,959.56,988.35,975.57,1435.57,895.94,969.28
2024-09-18 16:00:00,4.965,11.581,892.91,964.35,945.3,1268.47,874.22,904.9
2024-09-18 17:00:00,6.446,11.976,837.45,886.5,851.75,,866.26,860.65
2024-09-18 18:00:00,4.841,14.011,895.04,959.12,851.6,1380.2,947.64,932.63
2024-09-18 19:00:00,3.456,13.184,930.3,1008.85,920.36,1315.61,894.79,975.51
2024-09-18 20:00:00,4.72,13.518,940.54,916.03,812.53,1286.72,909.87,868.34
2024-09-18 21:00:00,3.657,14.927,941.69,926.52,905.91,,886.65,963.22
2024-09-18 22:00:00,5.912,13.208,921.47,876.93,780.45,1322.99,784.67,887.79
2024-09-18 23:00:00,4.447,14.066,914.71,982.74,910.83,1281.94,1006.33,975.57
2024-09-19 00:00:00,5.579,14.482,876.12,939.05,858.77,1310.07,871.53,900.43
2024-09-19 01:00:00,5.14,15.4,950.09,934.87,915.76,1348.95,913.64,886.63
2024-09-19 02:00:00,5.676,17.954,902.62,960.18,913.68,1396.79,930.96,962.38
2024-09-19 03:00:00,7.548,14.767,830.67,858.58,796.74,1256.08,900.52,887.28
2024-09-19 04:00:00,6.631,15.74,866.35,871.77,890.06,1297.84,855.75,912.84
2024-09-19 05:00:00,6.218,15.782,928.24,835.61,807.84,1340.88,848.98,933.56
2024-09-19 06:00:00,5.789,19.218,915.11,973.27,997.46,1352.01,,892.61
2024-09-19 07:00:00,5.165,16.779,954.61,931.21,832.03,1381.09,902.39,892.68
2024-09-19 08:00:00,5.54,16.972,893.03,905.57,911.68,1321.14,901.23,930.37
2024-09-19 09:00:00,6.439,15.157,906.03,885.31,901.05,1312.41,867.48,875.59
2024-09-19 10:00:00,6.885,16.414,869.41,938.88,852.61,1325.02,835.7,834.63
2024-09-19 11:00:00,5.362,17.335,938.75,970.11,843.25,1392.76,866.53,916.03
2024-09-19 12:00:00,6.756,16.129,897.23,867.78,814.04,1320.45,924.6,907.86
2024-09-19 13:00:00,4.616,15.228,886.33,966.78,850.05,1358.34,920.96,852.13
2024-09-19 14:00:00,4.71,13.046,909.34,987.5,878.5,1331.52,877.07,934.1
2024-09-19 15:00:00,3.789,14.165,971.15,985.14,940.24,,869.07,887.28
2024-09-19 16:00:00,5.256,14.467,937.02,930.05,,1325.53,907.95,901.88
2024-09-19 17:00:00,6.022,12.95,913.52,812.53,849.02,1263.87,861.18,870.81
2024-09-19 18:00:00,2.895,14.907,969.68,1051.9,873.84,1311.8,938.81,952.73
2024-09-19 19:00:00,4.07,15.302,988.79,924.52,977.91,1304.11,968.37,944.39
2024-09-19 20:00:00,5.481,13.855,865.87,841.34,857.3,1308.43,844.33,948.95
2024-09-19 21:00:00,3.505,15.728,900.33,912.86,906.43,1337.72,961.3,948.46
2024-09-19 22:00:00,5.367,15.19,,889.63,884.43,1343.03,918.32,912.31
2024-09-19 23:00:00,6.183,17.231,926.28,923.28,796.74,1351.73,842.05,898.62
2024-09-20 00:00:00,5.582,18.863,870.58,974.4,887.35,1379.68,912.14,924.53
2024-09-20 01:00:00,6.273,15.678,823.45,909.96,846.9,1326.05,864.04,873.42
2024-09-20 02:00:00,7.535,18.447,791.82,933.65,833.43,1307.78,869.69,830.98
2024-09-20 03:00:00,7.937,19.555,871.51,838.55,888.31,1415.88,867.89,849.8
2024-09-20 04:00:00,6.524,17.193,,883.54,805.48,1346.35,778.59,948.28
2024-09-20 05:00:00,6.272,17.918,904.24,828.39,,1360.42,900.12,930.65
2024-09-20 06:00:00,6.007,18.024,881.43,888.81,849.08,1424.0,908.56,889.6
2024-09-20 07:00:00,7.489,18.551,826.83,784.33,833.24,1364.3,916.86,923.5
2024-09-20 08:00:00,5.495,18.134,872.79,874.89,922.79,1399.95,934.31,864.64
2024-09-20 09:00:00,6.205,18.058,894.74,930.82,864.99,1316.2,893.23,904.29
2024-09-20 10:00:00,6.246,18.938,863.93,,862.71,1371.72,873.12,849.16
2024-09-20 11:00:00,5.478,15.227,894.95,856.84,773.6,1364.68,852.47,953.88
2024-09-20 12:00:00,5.8,15.867,903.04,841.68,901.01,1365.22,904.31,868.6
2024-09-20 13:00:00,7.324,17.374,874.55,898.81,771.61,1374.22,826.46,896.68
2024-09-20 14:00:00,4.892,16.803,951.33,1009.41,875.23,1338.9,,960.61
2024-09-20 15:00:00,4.4,14.507,927.85,949.74,858.22,1332.73,919.55,962.47
2024-09-20 16:00:00,5.377,16.183,865.51,964.2,784.14,1336.49,917.16,908.46
2024-09-20 17:00:00,4.644,16.956,942.57,905.7,907.64,1378.34,967.6,860.31
2024-09-20 18:00:00,5.571,15.288,915.78,966.8,852.67,1357.08,902.15,906.97
2024-09-20 19:00:00,4.6,14.258,909.01,916.95,909.58,1325.65,929.27,909.93
2024-09-20 20:00:00,4.398,16.769,922.25,986.29,929.56,1398.11,920.84,935.4
2024-09-20 21:00:00,3.369,18.157,1054.02,995.59,964.85,1433.15,954.0,954.85
2024-09-20 22:00:00,3.757,15.492,899.26,899.53,936.33,1313.22,939.09,918.7
2024-09-20 23:00:00,3.883,17.138,965.68,941.76,941.77,1319.26,959.53,916.88
2024-09-21 00:00:00,5.975,18.969,934.68,922.56,921.03,,850.8,921.58
2024-09-21 01:00:00,4.902,18.369,913.47,874.27,,1393.82,889.28,927.83
2024-09-21 02:00:00,7.295,16.668,844.84,878.42,845.6,1383.98,884.6,
2024-09-21 03:00:00,6.573,19.764,870.83,842.29,863.91,1413.54,884.35,870.6
2024-09-21 04:00:00,6.555,18.427,879.39,917.15,874.86,1427.04,771.94,870.06
2024-09-21 05:00:00,6.206,18.329,920.2,851.98,893.71,1403.24,905.72,843.23
2024-09-21 06:00:00,7.43,17.901,845.57,883.66,860.74,1374.55,850.69,860.85
2024-09-21 07:00:00,6.259,21.387,,946.54,879.86,1422.91,905.0,907.75
2024-09-21 08:00:00,6.006,18.809,880.63,907.52,968.43,1374.79,894.18,863.87
2024-09-21 09:00:00,7.566,19.946,906.13,864.53,912.44,1345.07,916.87,882.17
2024-09-21 10:00:00,6.662,19.878,901.96,955.88,835.0,1423.36,,883.66
2024-09-21 11:00:00,5.913,18.948,903.5,886.3,881.94,1368.87,809.89,930.02
2024-09-21 12:00:00,6.316,18.644,938.54,882.46,938.62,1376.83,938.69,943.28
2024-09-21 13:00:00,5.512,18.28,851.93,954.09,851.02,1383.7,946.94,905.14
2024-09-21 14:00:00,5.534,17.559,918.93,942.47,831.82,,,960.67
2024-09-21 15:00:00,4.339,16.119,905.97,949.8,1016.9,1360.79,,932.31
2024-09-21 16:00:00,6.471,15.746,854.4,841.56,830.86,,904.99,904.26
2024-09-21 17:00:00,4.245,16.492,918.45,1002.58,823.98,1363.56,1041.02,964.38
2024-09-21 18:00:00,5.926,16.45,854.36,860.18,833.67,,908.6,861.28
2024-09-21 19:00:00,4.585,17.237,871.34,1046.11,886.74,1320.13,904.06,944.01
2024-09-21 20:00:00,5.516,18.296,921.49,880.55,922.21,1363.91,932.4,929.75
2024-09-21 21:00:00,5.663,17.756,899.03,877.84,883.12,1416.25,874.24,939.94
2024-09-21 22:00:00,6.256,16.837,870.07,913.98,,1350.0,850.03,892.72
2024-09-21 23:00:00,4.971,15.726,938.16,960.08,763.76,1321.52,906.91,920.76
2024-09-22 00:00:00,6.829,17.991,885.55,846.47,875.53,1392.12,897.32,848.43
2024-09-22 01:00:00,7.772,17.869,833.46,922.6,834.24,1324.87,877.02,866.0
2024-09-22 02:00:00,6.393,19.14,993.91,916.03,922.44,1361.49,,863.71
2024-09-22 03:00:00,6.892,20.773,916.13,881.86,842.03,1389.69,851.65,896.47
2024-09-22 04:00:00,6.652,20.953,973.59,915.43,864.07,1466.04,,913.21
2024-09-22 05:00:00,6.93,23.333,876.43,946.66,859.15,1432.82,925.92,962.98
2024-09-22 06:00:00,8.634,21.802,845.1,903.49,806.75,1420.96,842.35,795.36
2024-09-22 07:00:00,6.437,23.496,862.16,,910.63,1506.5,915.34,960.6
2024-09-22 08:00:00,6.384,21.915,888.3,860.5,867.88,1412.23,896.38,961.22
2024-09-22 09:00:00,8.253,22.093,827.9,801.85,772.46,1377.44,850.66,867.62
2024-09-22 10:00:00,7.233,19.996,,821.95,911.27,1466.97,873.82,904.91
2024-09-22 11:00:00,8.157,18.706,811.53,819.38,836.1,,843.09,838.32
2024-09-22 12:00:00,5.808,18.989,894.63,922.62,,1375.41,,874.26
2024-09-22 13:00:00,5.977,19.047,847.48,924.44,936.11,1390.03,930.58,956.52
2024-09-22 14:00:00,5.076,17.875,936.98,986.25,887.47,1404.05,965.68,933.35
2024-09-22 15:00:00,5.489,17.064,871.58,842.6,873.31,1315.22,912.99,930.86
2024-09-22 16:00:00,3.783,18.498,989.45,983.99,,1388.07,951.87,901.71
2024-09-22 17:00:00,5.65,16.641,834.1,937.57,911.72,1378.92,969.38,911.31
2024-09-22 18:00:00,5.339,15.989,898.21,814.81,814.34,1390.29,931.82,870.76
2024-09-22 19:00:00,5.094,16.601,847.47,954.93,897.24,1402.95,852.07,978.83
2024-09-22 20:00:00,4.967,17.916,904.37,1054.0,921.01,1386.06,947.64,947.55
2024-09-22 21:00:00,4.774,17.375,914.46,980.28,845.39,1420.89,969.71,956.88
2024-09-22 22:00:00,6.341,18.754,865.89,915.68,922.56,1334.45,878.46,853.65
2024-09-22 23:00:00,5.131,20.28,910.08,935.7,824.94,1428.43,878.16,972.09
2024-09-23 00:00:00,6.809,20.816,917.02,903.89,815.27,1339.39,926.2,905.58
2024-09-23 01:00:00,8.39,19.9,910.74,902.71,826.65,1434.83,839.56,886.25
2024-09-23 02:00:00,8.229,19.659,849.94,831.79,860.58,1401.51,878.76,880.75
2024-09-23 03:00:00,6.106,20.996,873.42,965.35,831.49,1483.36,909.46,973.84
2024-09-23 04:00:00,7.092,22.84,886.44,910.13,,1435.78,814.31,899.53
2024-09-23 05:00:00,8.0,23.368,848.76,929.17,890.87,1415.26,881.61,913.92
2024-09-23 06:00:00,7.669,22.84,899.18,916.68,844.97,1474.06,887.73,890.94
2024-09-23 07:00:00,6.586,23.838,912.93,918.33,898.53,1471.38,861.37,887.6
2024-09-23 08:00:00,7.916,24.32,812.56,874.64,912.81,1507.79,956.16,904.8
2024-09-23 09:00:00,7.431,21.394,906.63,863.85,923.42,1449.46,827.89,852.32
2024-09-23 10:00:00,8.744,23.391,874.25,879.43,817.11,1441.74,803.78,874.27
2024-09-23 11:00:00,6.743,20.859,937.38,873.18,837.89,1420.55,940.95,879.0
2024-09-23 12:00:00,7.592,21.925,848.0,877.37,851.66,1426.73,809.26,876.95
2024-09-23 13:00:00,5.357,21.08,935.41,934.09,861.97,1437.4,920.14,906.35
2024-09-23 14:00:00,5.281,17.422,869.05,879.61,941.61,1355.91,885.3,979.49
2024-09-23 15:00:00,6.456,18.267,,907.03,886.06,1395.5,878.87,870.37
2024-09-23 16:00:00,6.578,17.689,889.31,831.56,859.24,1313.51,835.57,883.32
2024-09-23 17:00:00,4.849,16.862,897.85,927.5,943.33,1306.46,998.31,921.61
2024-09-23 18:00:00,5.617,20.033,924.86,957.05,927.86,1402.08,877.66,928.68
2024-09-23 19:00:00,4.557,21.574,955.37,975.66,970.22,1432.86,977.89,933.99
2024-09-23 20:00:00,5.661,19.027,891.37,932.05,912.09,1381.3,851.55,918.54
2024-09-23 21:00:00,6.69,20.724,934.84,863.49,932.86,1456.67,875.56,909.37
2024-09-23 22:00:00,5.946,21.939,904.04,967.51,840.41,1451.16,960.15,937.59
2024-09-23 23:00:00,6.408,20.934,899.42,872.29,903.28,1448.76,897.34,958.11
2024-09-24 00:00:00,6.039,21.216,855.04,948.66,957.75,1449.1,954.32,945.49
2024-09-24 01:00:00,6.759,21.513,905.72,950.19,862.77,1478.38,876.15,969.45
2024-09-24 02:00:00,8.999,22.979,814.74,769.75,806.39,1422.33,847.12,855.8
2024-09-24 03:00:00,7.924,23.841,898.9,851.68,845.44,1482.92,865.41,
2024-09-24 04:00:00,7.28,23.707,836.94,868.22,875.75,1461.91,839.87,873.6
2024-09-24 05:00:00,7.976,23.908,879.35,877.42,905.48,1433.16,900.84,871.44
2024-09-24 06:00:00,7.016,23.444,812.69,858.09,880.81,1429.25,852.34,
2024-09-24 07:00:00,7.467,21.569,889.53,829.14,906.98,1421.79,880.26,882.38
2024-09-24 08:00:00,9.273,24.4,824.04,824.33,851.94,1496.6,813.07,903.1
2024-09-24 09:00:00,7.906,21.505,869.39,839.08,887.89,1406.26,861.07,874.4
2024-09-24 10:00:00,9.31,23.417,803.69,816.49,827.4,1431.77,816.06,816.87
2024-09-24 11:00:00,7.458,23.139,842.08,916.47,858.07,1435.94,947.65,
2024-09-24 12:00:00,7.221,20.387,854.34,815.39,803.01,1373.11,892.35,951.18
2024-09-24 13:00:00,7.479,20.55,869.79,867.78,751.42,1395.42,844.14,895.9
2024-09-24 14:00:00,4.565,23.383,977.58,950.43,922.55,1518.23,949.09,948.92
2024-09-24 15:00:00,6.645,20.368,896.22,899.4,766.42,1421.28,882.36,962.54
2024-09-24 16:00:00,6.278,18.721,855.66,881.77,868.33,1369.55,871.23,892.69
2024-09-24 17:00:00,7.414,20.986,,828.51,885.26,1406.99,813.29,831.46
2024-09-24 18:00:00,6.983,19.068,881.94,899.48,858.28,1397.33,945.32,854.22
2024-09-24 19:00:00,5.372,17.798,887.89,,770.25,1359.2,945.59,915.36
2024-09-24 20:00:00,7.42,20.965,881.42,871.43,839.4,1444.6,836.41,875.9
2024-09-24 21:00:00,6.435,19.597,896.97,873.83,895.25,1438.41,893.55,913.18
2024-09-24 22:00:00,6.197,21.535,897.25,887.12,942.17,1403.34,948.37,989.24
2024-09-24 23:00:00,7.396,20.694,855.8,912.81,877.41,1404.18,844.4,872.92
2024-09-25 00:00:00,7.414,23.073,910.7,846.89,867.87,1467.97,801.46,898.5
2024-09-25 01:00:00,9.146,22.999,887.89,878.32,845.79,1479.85,786.22,828.58
2024-09-25 02:00:00,8.505,20.191,761.46,772.94,903.46,1317.12,780.88,854.45
2024-09-25 03:00:00,8.674,24.207,889.14,852.76,845.18,1447.16,834.68,955.46
2024-09-25 04:00:00,9.449,23.755,823.03,845.44,760.5,1375.55,762.14,801.38
2024-09-25 05:00:00,9.751,26.038,832.44,846.59,,1513.39,844.0,783.33
2024-09-25 06:00:00,9.573,24.916,871.4,846.12,795.01,1471.93,819.93,813.66
2024-09-25 07:00:00,10.069,25.316,718.77,814.04,767.51,1505.83,824.81,797.91
2024-09-25 08:00:00,9.329,23.391,852.56,867.78,793.9,1439.24,836.47,855.12
2024-09-25 09:00:00,8.814,23.012,881.64,797.34,949.95,1436.82,786.14,897.79
2024-09-25 10:00:00,9.452,23.549,797.22,792.42,778.78,1458.98,725.99,852.53
2024-09-25 11:00:00,8.127,22.698,805.79,841.9,827.58,,879.0,897.52
2024-09-25 12:00:00,7.945,24.252,,927.86,978.86,1457.16,831.78,894.39
2024-09-25 13:00:00,9.014,21.978,765.03,846.13,847.32,1449.69,844.01,836.56
2024-09-25 14:00:00,8.674,20.242,842.87,860.43,836.25,1428.19,815.83,855.08
2024-09-25 15:00:00,7.151,20.337,907.1,875.02,881.36,1418.5,874.44,843.45
2024-09-25 16:00:00,6.633,22.202,908.06,937.02,889.38,1488.03,925.64,991.14
2024-09-25 17:00:00,8.076,20.675,866.67,791.51,818.79,1451.76,810.71,859.66
2024-09-25 18:00:00,7.534,20.574,852.34,854.26,864.28,1392.13,828.56,864.16
2024-09-25 19:00:00,7.217,22.21,894.06,876.99,,1442.46,923.47,870.53
2024-09-25 20:00:00,6.857,20.07,853.54,871.83,793.2,1417.54,909.87,894.41
2024-09-25 21:00:00,7.6,18.834,831.7,850.46,820.35,1330.13,863.13,881.23
2024-09-25 22:00:00,7.595,20.936,862.79,891.63,779.88,1419.07,804.6,884.7
2024-09-25 23:00:00,7.4,22.762,821.32,891.01,,1446.41,860.99,898.03
2024-09-26 00:00:00,8.376,22.719,867.91,897.89,864.17,1419.47,800.11,850.14
2024-09-26 01:00:00,8.825,21.692,743.68,749.22,807.72,1427.05,797.9,854.91
2024-09-26 02:00:00,8.632,25.294,864.83,,840.19,1457.72,811.22,942.05
2024-09-26 03:00:00,9.934,24.713,829.05,780.27,701.45,1418.53,760.81,826.58
2024-09-26 04:00:00,10.463,25.329,,839.71,746.68,1399.28,782.92,863.75
2024-09-26 05:00:00,10.357,25.592,759.4,775.7,759.43,1425.17,755.11,819.26
2024-09-26 06:00:00,9.431,23.625,807.95,,749.78,1413.1,793.63,
2024-09-26 07:00:00,10.246,25.505,828.67,753.74,819.29,1477.15,760.71,868.86
2024-09-26 08:00:00,9.614,26.056,840.15,771.86,834.37,1501.51,865.51,776.13
2024-09-26 09:00:00,8.403,26.043,823.0,882.48,895.2,1483.01,860.99,912.42
2024-09-26 10:00:00,9.712,25.151,824.95,708.12,878.6,1492.75,828.29,820.18
2024-09-26 11:00:00,9.031,24.444,846.29,785.72,895.34,1476.72,821.73,861.41
2024-09-26 12:00:00,10.709,21.249,777.19,794.57,789.34,1367.51,755.74,800.67
2024-09-26 13:00:00,9.52,22.823,781.62,797.26,825.04,1405.28,814.61,882.02
2024-09-26 14:00:00,8.664,21.234,838.41,801.17,840.68,1449.2,882.61,858.63
2024-09-26 15:00:00,8.076,23.529,891.87,923.06,812.99,1442.65,893.77,893.99
2024-09-26 16:00:00,7.848,23.051,882.79,943.01,869.82,1503.77,860.71,851.18
2024-09-26 17:00:00,6.824,20.377,895.02,892.77,846.66,1373.52,,861.79
2024-09-26 18:00:00,6.226,21.416,959.55,965.98,836.73,1427.41,924.67,927.6
2024-09-26 19:00:00,6.99,21.858,888.51,,796.94,1391.17,859.69,921.47
2024-09-26 20:00:00,7.8,22.862,835.0,868.32,756.74,1388.62,,923.97
2024-09-26 21:00:00,6.375,20.108,862.62,885.82,866.81,1389.59,882.06,922.0
2024-09-26 22:00:00,7.903,19.902,854.42,,811.13,1415.69,848.07,844.39
2024-09-26 23:00:00,8.461,23.101,796.74,790.38,812.42,1427.95,875.53,873.25
2024-09-27 00:00:00,8.828,20.555,814.44,851.9,772.59,1415.88,779.8,827.75
2024-09-27 01:00:00,8.812,24.319,858.95,827.8,818.61,1439.79,853.62,837.25
2024-09-27 02:00:00,9.388,25.34,872.16,827.87,787.93,1520.54,808.22,834.73
2024-09-27 03:00:00,11.319,26.545,714.42,753.04,786.15,1457.4,867.59,753.38
2024-09-27 04:00:00,10.691,24.65,788.98,741.0,824.73,1499.55,766.25,780.03
2024-09-27 05:00:00,9.864,25.807,817.56,810.36,804.68,1486.09,848.14,797.62
2024-09-27 06:00:00,10.328,26.48,808.97,741.92,861.49,1461.2,859.78,863.16
2024-09-27 07:00:00,10.35,24.236,801.71,769.35,770.11,1425.84,745.56,779.08
2024-09-27 08:00:00,9.669,26.561,827.68,775.74,,1511.19,815.54,834.31
2024-09-27 09:00:00,9.508,25.489,877.21,787.15,889.2,1447.48,835.82,836.28
2024-09-27 10:00:00,10.713,24.034,825.4,681.75,703.75,1452.28,734.24,825.76
2024-09-27 11:00:00,9.31,24.462,904.41,808.29,807.56,1442.89,803.23,863.46
2024-09-27 12:00:00,8.49,23.622,848.2,868.6,,1423.44,828.95,879.27
2024-09-27 13:00:00,9.051,24.221,821.19,,888.02,1436.86,855.65,804.84
2024-09-27 14:00:00,8.921,22.383,,875.03,822.18,1383.22,883.75,858.82
2024-09-27 15:00:00,7.03,22.686,867.06,854.99,851.96,1454.5,872.74,890.82
2024-09-27 16:00:00,8.415,21.363,865.52,825.65,923.72,1421.71,796.7,827.65
2024-09-27 17:00:00,9.053,20.795,,,855.71,1377.43,894.16,829.57
2024-09-27 18:00:00,8.709,22.069,859.12,834.07,877.56,1402.11,848.67,834.04
2024-09-27 19:00:00,10.202,20.866,763.75,792.12,808.78,1346.87,806.2,736.24
2024-09-27 20:00:00,9.569,23.113,793.0,897.69,842.82,1418.39,741.7,855.38
2024-09-27 21:00:00,9.948,23.191,874.28,791.06,819.59,1449.39,733.05,778.76
2024-09-27 22:00:00,11.308,21.986,719.3,718.86,752.08,1378.24,720.04,824.62
2024-09-27 23:00:00,9.994,23.652,856.19,761.44,732.37,1451.03,817.01,769.55
2024-09-28 00:00:00,9.858,22.998,821.62,791.97,753.61,1450.51,797.34,857.33
2024-09-28 01:00:00,10.847,22.523,744.09,802.3,805.2,1378.43,732.8,789.66
2024-09-28 02:00:00,9.94,24.221,769.22,827.53,865.1,1520.08,756.4,893.79
2024-09-28 03:00:00,10.752,25.299,761.92,831.42,802.84,1492.72,803.69,762.6
2024-09-28 04:00:00,10.368,26.31,820.04,808.54,767.27,1477.02,811.02,873.23
2024-09-28 05:00:00,11.354,26.07,733.04,658.65,,1419.45,723.73,827.74
2024-09-28 06:00:00,10.584,27.054,854.91,812.05,826.43,1468.01,782.43,827.91
2024-09-28 07:00:00,10.545,24.724,784.28,785.82,719.02,1515.88,746.36,856.82
2024-09-28 08:00:00,11.335,25.255,786.53,746.82,837.66,1471.33,713.32,759.23
2024-09-28 09:00:00,10.732,27.367,817.8,829.92,843.5,1486.45,788.21,842.56
2024-09-28 10:00:00,9.081,22.666,884.49,816.42,,1419.9,895.37,828.37
2024-09-28 11:00:00,9.199,23.962,814.94,850.72,827.44,1497.88,831.37,852.38
2024-09-28 12:00:00,9.164,22.705,829.3,781.8,810.93,1446.34,838.1,
2024-09-28 13:00:00,9.094,23.241,780.91,768.0,,1431.84,810.06,844.03
2024-09-28 14:00:00,9.871,22.474,808.35,777.6,782.79,1374.39,785.0,808.13
2024-09-28 15:00:00,9.495,23.306,858.92,803.53,769.94,1435.95,831.29,831.59
2024-09-28 16:00:00,10.01,22.573,,819.29,798.85,1442.29,798.99,815.76
2024-09-28 17:00:00,9.669,20.501,882.47,758.2,756.73,1404.88,,819.51
2024-09-28 18:00:00,9.912,21.294,816.48,856.98,839.66,1371.72,743.09,837.55
2024-09-28 19:00:00,9.61,22.068,791.3,770.05,806.65,1418.15,795.45,837.25
2024-09-28 20:00:00,9.44,23.155,835.84,813.87,770.72,1456.5,809.07,869.03
2024-09-28 21:00:00,10.37,25.504,750.48,792.05,778.05,1516.65,810.63,831.08
2024-09-28 22:00:00,10.503,23.841,761.22,792.81,775.74,1431.48,,752.28
2024-09-28 23:00:00,10.386,22.263,743.94,799.22,777.1,1469.15,747.64,
2024-09-29 00:00:00,11.44,23.88,751.94,828.03,693.75,1447.52,778.52,804.86
2024-09-29 01:00:00,8.885,24.725,840.35,815.74,793.18,1455.15,883.98,932.83
2024-09-29 02:00:00,10.847,24.364,,779.48,797.53,1417.77,741.79,731.25
2024-09-29 03:00:00,11.111,25.962,771.03,756.16,839.52,,721.28,797.21
2024-09-29 04:00:00,12.496,22.986,666.29,721.64,696.45,1373.13,656.37,753.11
2024-09-29 05:00:00,12.978,26.57,750.27,686.1,723.06,1506.67,648.25,718.07
2024-09-29 06:00:00,10.629,25.398,688.26,788.73,897.21,1455.89,776.61,772.43
2024-09-29 07:00:00,12.904,25.764,696.78,609.82,727.72,1399.15,713.92,718.78
2024-09-29 08:00:00,10.745,27.449,803.59,762.73,724.68,1479.67,776.72,833.57
2024-09-29 09:00:00,10.606,23.852,784.91,737.28,815.05,1443.02,817.38,827.17
